numero_global,question_id,modelo,question,A,B,C,D,gabarito,resposta_modelo,acertou
1267,2014-15_11,ChatGPT,"Na Doutrina do Direito, Kant busca um conceito puramente racional e que possa explicar o direito independentemente da configuração específica de cada legislação. Mais precisamente, seria o direito entendido como expressão de uma razão pura-prática, capaz de orientar a faculdade de agir de qualquer ser racional.
Assinale a opção que contém, segundo Kant, essa lei universal do direito.","['Age de tal maneira que uses a humanidade, tanto na tua pessoa como na pessoa de qualquer outro, sempre e simultaneamente como fim, e nunca como meio.'
 'Age exteriormente, de modo que o livre uso de teu arbítrio possa se conciliar com a liberdade de todos, segundo uma lei universal.'
 'Age como se a máxima de tua ação se devesse tornar, pela tua vontade, lei universal da natureza.'
 'Age de forma que conserves sempre a tua liberdade, ainda que tenhas de resistir à liberdade alheia.']",['A' 'B' 'C' 'D'],,,B,B,True
1267,2014-15_11,Gemini,"Na Doutrina do Direito, Kant busca um conceito puramente racional e que possa explicar o direito independentemente da configuração específica de cada legislação. Mais precisamente, seria o direito entendido como expressão de uma razão pura-prática, capaz de orientar a faculdade de agir de qualquer ser racional.
Assinale a opção que contém, segundo Kant, essa lei universal do direito.","['Age de tal maneira que uses a humanidade, tanto na tua pessoa como na pessoa de qualquer outro, sempre e simultaneamente como fim, e nunca como meio.'
 'Age exteriormente, de modo que o livre uso de teu arbítrio possa se conciliar com a liberdade de todos, segundo uma lei universal.'
 'Age como se a máxima de tua ação se devesse tornar, pela tua vontade, lei universal da natureza.'
 'Age de forma que conserves sempre a tua liberdade, ainda que tenhas de resistir à liberdade alheia.']",['A' 'B' 'C' 'D'],,,B,B,True
1267,2014-15_11,Grok,"Na Doutrina do Direito, Kant busca um conceito puramente racional e que possa explicar o direito independentemente da configuração específica de cada legislação. Mais precisamente, seria o direito entendido como expressão de uma razão pura-prática, capaz de orientar a faculdade de agir de qualquer ser racional.
Assinale a opção que contém, segundo Kant, essa lei universal do direito.","['Age de tal maneira que uses a humanidade, tanto na tua pessoa como na pessoa de qualquer outro, sempre e simultaneamente como fim, e nunca como meio.'
 'Age exteriormente, de modo que o livre uso de teu arbítrio possa se conciliar com a liberdade de todos, segundo uma lei universal.'
 'Age como se a máxima de tua ação se devesse tornar, pela tua vontade, lei universal da natureza.'
 'Age de forma que conserves sempre a tua liberdade, ainda que tenhas de resistir à liberdade alheia.']",['A' 'B' 'C' 'D'],,,B,B,True
1268,2014-15_12,ChatGPT,"Ao explicar as características fundamentais da Escola da Exegese, o jusfilósofo italiano Norberto Bobbio afirma que tal Escola foi marcada por uma concepção rigidamente estatal de direito. Como consequência disso, temos o princípio da onipotência do legislador.
Segundo Bobbio, a Escola da Exegese nos leva a concluir que","['a lei não deve ser interpretada segundo a razão e os critérios valorativos daquele que deve aplicá-la, mas, ao contrário, este deve submeter-se completamente à razão expressa na própria lei.'
 'o legislador é onipotente porque é representante democraticamente eleito pela população, e esse processo representativo deve basear-se sempre no direito consuetudinário, porque este expressa o verdadeiro espírito do povo.'
 'uma vez promulgada a lei pelo legislador, o estado-juiz é competente para interpretá-la buscando aproximar a letra da lei dos valores sociais e das demandas populares legítimas.'
 'a única força jurídica legitimamente superior ao legislador é o direito natural; portanto, o legislador é soberano para tomar suas decisões, desde que não violem os princípios do direito natural.']",['A' 'B' 'C' 'D'],,,A,A,True
1268,2014-15_12,Gemini,"Ao explicar as características fundamentais da Escola da Exegese, o jusfilósofo italiano Norberto Bobbio afirma que tal Escola foi marcada por uma concepção rigidamente estatal de direito. Como consequência disso, temos o princípio da onipotência do legislador.
Segundo Bobbio, a Escola da Exegese nos leva a concluir que","['a lei não deve ser interpretada segundo a razão e os critérios valorativos daquele que deve aplicá-la, mas, ao contrário, este deve submeter-se completamente à razão expressa na própria lei.'
 'o legislador é onipotente porque é representante democraticamente eleito pela população, e esse processo representativo deve basear-se sempre no direito consuetudinário, porque este expressa o verdadeiro espírito do povo.'
 'uma vez promulgada a lei pelo legislador, o estado-juiz é competente para interpretá-la buscando aproximar a letra da lei dos valores sociais e das demandas populares legítimas.'
 'a única força jurídica legitimamente superior ao legislador é o direito natural; portanto, o legislador é soberano para tomar suas decisões, desde que não violem os princípios do direito natural.']",['A' 'B' 'C' 'D'],,,A,A,True
1268,2014-15_12,Grok,"Ao explicar as características fundamentais da Escola da Exegese, o jusfilósofo italiano Norberto Bobbio afirma que tal Escola foi marcada por uma concepção rigidamente estatal de direito. Como consequência disso, temos o princípio da onipotência do legislador.
Segundo Bobbio, a Escola da Exegese nos leva a concluir que","['a lei não deve ser interpretada segundo a razão e os critérios valorativos daquele que deve aplicá-la, mas, ao contrário, este deve submeter-se completamente à razão expressa na própria lei.'
 'o legislador é onipotente porque é representante democraticamente eleito pela população, e esse processo representativo deve basear-se sempre no direito consuetudinário, porque este expressa o verdadeiro espírito do povo.'
 'uma vez promulgada a lei pelo legislador, o estado-juiz é competente para interpretá-la buscando aproximar a letra da lei dos valores sociais e das demandas populares legítimas.'
 'a única força jurídica legitimamente superior ao legislador é o direito natural; portanto, o legislador é soberano para tomar suas decisões, desde que não violem os princípios do direito natural.']",['A' 'B' 'C' 'D'],,,A,A,True
1269,2014-15_13,ChatGPT,"O senador “X” ausentou-se das atividades do Senado Federal para tratar de assunto de interesse particular por cento e cinquenta dias ininterruptos e, diante desse fato, enfrenta representação para a perda do seu mandato, por não ter comparecido à terça parte das sessões ordinárias da Casa, que foram realizadas no período em que esteve ausente.
Nessa hipótese, assinale a afirmativa correta","['A perda do mandato do referido senador será decidida pelo Senado Federal, por maioria absoluta, mediante provocação da respectiva mesa ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Não poderá o referido parlamentar perder o mandato, já que o afastamento não ultrapassou cento e oitenta dias dentro da mesma sessão legislativa.'
 'A perda do mandato do referido senador poderá ser declarada pela Mesa da Casa Legislativa de ofício ou mediante provocação de qualquer dos seus membros, ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Caso o referido senador venha a renunciar após submetido ao processo que vise ou possa levar à perda do seu mandato, haverá o arquivamento do processo pela perda do seu objeto.']",['A' 'B' 'C' 'D'],,,C,A,False
1269,2014-15_13,Gemini,"O senador “X” ausentou-se das atividades do Senado Federal para tratar de assunto de interesse particular por cento e cinquenta dias ininterruptos e, diante desse fato, enfrenta representação para a perda do seu mandato, por não ter comparecido à terça parte das sessões ordinárias da Casa, que foram realizadas no período em que esteve ausente.
Nessa hipótese, assinale a afirmativa correta","['A perda do mandato do referido senador será decidida pelo Senado Federal, por maioria absoluta, mediante provocação da respectiva mesa ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Não poderá o referido parlamentar perder o mandato, já que o afastamento não ultrapassou cento e oitenta dias dentro da mesma sessão legislativa.'
 'A perda do mandato do referido senador poderá ser declarada pela Mesa da Casa Legislativa de ofício ou mediante provocação de qualquer dos seus membros, ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Caso o referido senador venha a renunciar após submetido ao processo que vise ou possa levar à perda do seu mandato, haverá o arquivamento do processo pela perda do seu objeto.']",['A' 'B' 'C' 'D'],,,C,A,False
1269,2014-15_13,Grok,"O senador “X” ausentou-se das atividades do Senado Federal para tratar de assunto de interesse particular por cento e cinquenta dias ininterruptos e, diante desse fato, enfrenta representação para a perda do seu mandato, por não ter comparecido à terça parte das sessões ordinárias da Casa, que foram realizadas no período em que esteve ausente.
Nessa hipótese, assinale a afirmativa correta","['A perda do mandato do referido senador será decidida pelo Senado Federal, por maioria absoluta, mediante provocação da respectiva mesa ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Não poderá o referido parlamentar perder o mandato, já que o afastamento não ultrapassou cento e oitenta dias dentro da mesma sessão legislativa.'
 'A perda do mandato do referido senador poderá ser declarada pela Mesa da Casa Legislativa de ofício ou mediante provocação de qualquer dos seus membros, ou de partido político representado no Congresso Nacional, assegurada a ampla defesa.'
 'Caso o referido senador venha a renunciar após submetido ao processo que vise ou possa levar à perda do seu mandato, haverá o arquivamento do processo pela perda do seu objeto.']",['A' 'B' 'C' 'D'],,,C,A,False
1270,2014-15_14,ChatGPT,"O Presidente da República edita Medida Provisória que dispõe sobre a injeção extraordinária de verbas para o Fundo de Financiamento Estudantil (FIES). O tema, porém, já havia sido objeto de projeto de lei anteriormente aprovado pelo Congresso Nacional e remetido ao próprio Presidente da República para sanção.
Nessa linha, observado o regramento estabelecido pela Constituição Federal, assinale a afirmativa correta.","['É vedada a edição da Medida Provisória, pois a matéria já havia sido disciplinada em projeto de lei aprovado pelo Congresso Nacional e pendente de sanção ou veto pelo Presidente da República.'
 'A Medida Provisória narrada na questão não poderia ser editada, visto que é vedado pela Constituição Federal dispor sobre matéria orçamentária por meio dessa espécie legislativa.'
 'A Medida Provisória é juridicamente viável, mas, se não for apreciada em até sessenta dias contados da sua publicação, entrará em regime de urgência, subsequentemente, em cada uma das Casas, ficando sobrestadas todas as demais deliberações legislativas da Casa em que estiver tramitando, até que se ultime a votação.'
 'A Medida Provisória é juridicamente viável e prorrogar-se-á por duas vezes, por igual período, a sua vigência se, no prazo de 45 dias contados de sua publicação, não tiver a sua votação encerrada nas duas Casas do Congresso Nacional.']",['A' 'B' 'C' 'D'],,,A,A,True
